"date","Pixel15960465","Pixel15990469","Pixel15990468","Pixel15990466","Pixel15990467","Pixel15810469","Pixel15930471","Pixel15900471","Pixel15840470","Pixel15960471","Pixel15900470","Pixel15870470","Pixel15930470","Pixel15930469","Pixel15930467","Pixel15900467","Pixel15930468","Pixel15960468","Pixel15960469","Pixel15960470","Pixel15810467","Pixel15840469","Pixel15840465","Pixel15870466","Pixel15870465","Pixel15840466","Pixel15930466","Pixel15930465","Pixel15960466","Pixel15900468","Pixel15960467","Pixel15840467","Pixel15840468","Pixel15810465","Pixel15810466","Pixel15870467","Pixel15870468","Pixel15900469","Pixel15870469","Pixel15900466","Pixel15780468","Pixel15810468"
"10-Apr-00",2.663726448,0.531311136,1.57311756,3.046071408,3.076536288,0.712281168,0,0.026951328,0.535432896,0,0.147239136,0.388967112,0.094465632,0.931987608,2.557314984,2.868106128,1.90907496,1.783093392,0.996163392,0.142334376,2.283560328,1.006390032,2.557471992,3.484411944,3.271376256,2.933227848,2.973680544,2.792803656,2.838060912,2.119968288,2.401804992,2.865650664,2.076735912,2.012332152,2.569162488,2.813846112,2.48563332,0.916715568,1.447884672,3.400397664,1.517994576,1.484541
"11-Apr-00",1.096814904,1.720756176,1.697805936,1.299929376,1.35787932,1.038823752,2.573988312,4.194939504,0.86854728,3.913354032,1.871828376,0.928250592,2.024920296,1.480257432,1.819453608,0.128115336,1.415927592,1.671693912,2.554820544,2.810280192,1.24318224,1.026287376,1.467542232,0.31955532,1.36780536,0.57660816,0.747906576,0.723276384,1.027251096,0.345181944,2.40299232,0.466771464,1.148971704,1.381498224,1.023247176,0.128130672,0.30636324,0.684320568,0.01389828,0.277069392,2.016198984,1.103833344
"12-Apr-00",1.611464568,2.667410736,3.001588944,1.573168872,1.705448976,3.463446744,7.147265904,6.70021248,5.186092968,6.335153808,5.562660816,4.858986504,5.098698384,3.081576336,1.645910736,2.55547428,1.864221264,2.377197336,3.239201184,5.026542672,3.060583584,3.085204848,4.548961392,3.672302832,4.164361248,3.7474308,2.963260704,2.64792216,1.996574688,2.140748448,1.207878648,2.932419408,3.127208232,5.035387512,4.391023992,2.562618264,2.920173,2.423580576,3.410055408,3.080257056,3.626771808,3.200777304
"13-Apr-00",0,0.014052528,0.013555656,0,0,3.259283424,0.6861024,3.343445064,4.889412768,0.176513064,2.626164264,3.22165632,0.833076048,0.428390208,0.214297896,0.690314736,0.391860672,0.018000192,0.018944304,0.130529592,4.770368808,2.873145648,0.324445608,1.203506568,0.708695544,1.04877708,0.240731112,0.064169256,0.02758356,0.8386512,0.036235008,2.16473472,2.043610464,0.823710408,3.63938964,1.290355944,1.923536352,2.00562804,1.782430896,0.660195,4.482716928,4.711196784
"14-Apr-00",0.342263472,1.030861176,1.50109632,0.570611088,0.989936928,4.04758572,1.099143672,2.449326384,3.973185192,24.204105384,2.914311648,1.935393696,2.357999856,2.238762264,2.055027552,2.093369904,12.588292128,0.615576144,0.62087412,0.682452408,1.37775456,3.863244648,0.89807268,6.62272524,3.309366696,1.19685084,11.760369312,2.338355904,0.570872472,2.02913172,0.61201152,1.410513288,1.193239512,1.228663344,1.497546936,2.18228496,0.873195816,1.114577472,1.730791392,3.430302864,5.494773024,2.077001448
"15-Apr-00",4.813763736,5.405048496,7.435852296,8.731271256,8.922384744,10.42019748,11.348353392,8.738513232,13.491446976,10.962678192,9.858688128,11.892761712,8.373045456,8.26861524,6.44369388,8.514536616,6.63211656,6.464070792,6.400559664,7.555681944,8.761997928,9.808663848,8.279558664,6.04130388,6.082304472,8.143250952,7.776651624,4.909635192,8.20060872,7.217255832,7.732659096,8.465437176,10.23052596,7.160795688,8.164454688,7.3047738,7.536968712,10.54447032,8.619909528,8.89803816,13.377219192,10.692697752
"16-Apr-00",16.94655276,6.012710808,4.84364568,4.580780616,3.999113928,6.666142704,6.350066904,6.76371504,2.344429848,5.446739664,3.155124672,3.535175088,4.064367408,3.362745168,7.02710796,5.951635488,6.483539352,6.52157664,5.751308448,4.987821216,8.789295672,5.144492616,4.08937956,5.829751968,2.722986816,6.554602152,2.795574,15.065982336,11.561087616,7.162872072,6.283343544,7.460007192,5.93928552,8.11172532,9.171845208,6.017575968,6.355629456,3.537905928,5.383126968,2.340562632,7.960702656,7.201494456
"17-Apr-00",0,0,0,1.39392204,0,0.615519624,1.024612872,0.435575232,2.567619144,1.131175776,2.067088008,1.93482972,2.959165344,3.244401816,0,0,3.247874376,0,0,3.126995448,1.427345928,1.386570624,2.253056832,0,0,5.504975088,1.427464488,2.765511264,1.397614008,0,0,3.897904512,2.37064308,3.192590112,6.467922456,2.414771136,2.378318136,0.65687004,2.257938792,0.971161992,2.08694208,3.097393872
"18-Apr-00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19-Apr-00",4.096537824,3.5066868,2.666146512,3.365891568,2.627926464,3.000459552,3.018226512,2.262033096,3.487578744,3.79244148,3.161781552,3.203046072,3.542307624,3.699781176,3.030631896,3.739333752,3.531955368,2.479709928,3.720503568,3.321401592,1.689616632,3.995675328,1.941348024,2.756292888,4.497819552,2.38510716,3.057924624,3.431937576,3.896901,3.198217752,2.26390296,2.646902208,3.516595608,3.002953656,1.748845512,3.285776496,4.150213848,3.726929424,3.992657304,4.646334888,2.501332992,2.471515584
"20-Apr-00",27.370448112,17.56037664,19.95735312,29.510387424,22.801623336,13.8140874,14.16596604,15.550821312,13.485679152,15.499769208,14.529996864,14.050113192,14.129975784,13.0788474,17.555738928,18.056692608,16.803870672,18.233153352,14.882855424,15.970583448,16.4407668,13.572838776,12.502776144,27.055887216,13.168931016,25.124341968,38.227652544,25.01992608,63.318351744,17.156860824,22.345217232,16.371615888,12.719404224,10.047429096,24.595204344,16.782925128,16.117205136,14.42501592,13.537297728,28.415250768,12.293782704,13.236618528
"21-Apr-00",0.617041368,7.114078752,28.243995672,8.625468504,8.561904432,10.887705792,12.415679448,67.835483544,11.04620076,10.792480944,46.968575472,14.27494668,10.80268764,11.355287064,19.111036776,18.423914904,11.263834488,18.603339672,15.441623208,9.940391064,10.583556168,10.83559728,6.990176448,13.318239216,11.602659696,27.08586216,8.482886544,4.014400368,5.583612096,14.506632336,14.659857264,10.677972792,11.231489184,11.627176512,9.29007768,18.880831728,18.723795888,13.97975064,14.29134036,15.15587568,28.318585392,11.135965344
"22-Apr-00",0.582500112,1.707575616,1.67222052,6.517294416,1.279985376,1.34968632,2.06821668,0.17131272,0.509649792,0.733109184,3.594482304,0.507176256,1.00978884,3.916438224,0.99532404,0.95109264,4.018777728,2.786205768,2.721150744,1.204725792,2.082267696,0.66530688,15.451161864,1.262388024,2.427284544,7.479507216,1.267392576,0.613253208,1.199290656,0.920114016,0.938527296,0.327560496,0.684402384,2.022065688,1.291493664,0.70295352,0.315123336,4.649829624,0.661391712,0.749581296,2.680361328,3.633263112
"23-Apr-00",7.654552464,3.650631672,4.726356264,9.81131244,8.8828776,5.971536408,3.993885744,3.873085848,6.695077656,2.10294396,6.02800656,6.727195512,6.433487184,6.950009112,12.392859936,9.99523044,6.269747976,8.07047796,6.15779256,4.559949168,4.64840592,5.72481036,4.18878972,7.716834792,7.264625784,4.920712704,9.280247928,7.577674632,9.168046464,8.320380456,9.575049168,5.452574016,4.798123608,4.089944592,4.554013968,9.88526844,6.723788736,7.64541792,7.2870276,9.849390504,5.95042812,5.42060208
"24-Apr-00",1.494827976,5.139555936,3.382015584,1.241019408,2.05371828,5.73333336,5.054222352,7.696820496,4.894441368,5.581864368,5.098366848,6.297630792,4.04801916,2.996015304,1.348263312,1.38312024,3.022861368,3.680196048,3.309794424,7.530553584,4.539363024,5.243526216,2.002024776,2.795197968,1.714508952,3.400695912,0.951182568,0.744816264,1.41159144,2.808449856,1.889383608,4.13223732,5.244273312,4.524890544,3.587689872,3.161325216,5.233034136,4.309636464,5.206150176,1.407365088,4.445901624,4.459521888
"25-Apr-00",2.307950208,6.557150592,6.863383056,1.796784288,0.780725688,10.074664584,1.550264064,1.192988376,6.284473656,3.260871288,1.657325688,2.835071856,2.718454608,2.329750128,1.528945512,1.956808632,1.573092888,1.079752824,3.42446172,6.893796432,0.606009672,10.0451274,27.229931832,3.3690108,27.009635928,3.194116464,1.574217264,3.012937896,1.751682216,3.763465056,0.781727928,2.53251816,0.370304496,0.80656932,0.692138592,0.571289376,2.401408728,1.890391416,3.553946616,2.220035256,3.843250032,0.342355992
"26-Apr-00",2.603387832,5.780634648,5.81503128,4.067707656,5.342895264,0.819055176,1.588751088,1.413266664,1.461566352,3.947822208,1.10955324,1.25889624,2.347517784,1.65180408,2.015470872,1.395232824,1.917912672,5.063718432,4.07457948,3.708131424,0.495704496,1.423422216,0,3.242811432,0.1166424,1.297074696,0.72250404,0.430475184,2.582074992,1.081879824,2.88150108,0.388478496,0.674934624,0,0.093002904,1.076167512,1.272378984,1.03318164,1.359095688,7.903000128,1.205324112,0.816079704
"27-Apr-00",3.324983592,3.394187088,3.126481896,3.410867568,3.13583172,3.456602808,3.743061312,3.401425128,3.142322304,2.951782992,4.111894008,3.100719456,3.247566816,3.429900888,3.180543072,3.665868768,2.8509804,2.507617776,2.604406704,3.06451428,2.834812944,3.423354864,5.08176864,3.713650344,4.499261136,3.99418152,3.868765704,4.402409784,3.796680456,4.003626456,3.297632568,3.499575024,3.442783704,5.99489808,3.67430664,3.567676656,3.506811264,4.188142416,3.334557648,3.968770632,3.30708612,2.912977704
"28-Apr-00",1.939481904,1.061081448,1.117624104,1.5554334,1.07559612,0.63196224,1.004807616,0.528402552,0.810926736,0.77912208,0.669920952,0.928873392,0.683659944,0.906191376,1.088336448,1.167847848,0.922395576,1.050925872,0.887313816,0.751364616,0.899911344,0.614626632,1.926112896,1.574030232,1.888055376,1.615542768,1.608610344,1.965648288,1.659067152,1.342968816,1.089036312,1.244025888,0.783818808,1.31473392,1.268423712,1.240923096,0.833246112,0.823832352,1.047839184,1.57803924,0.643267704,0.718820712
"29-Apr-00",2.892724872,3.904508832,4.781210304,2.626694976,3.139295688,3.646778232,7.882675416,8.601730584,4.423848504,7.246818792,4.820372712,3.706169496,7.178679216,4.113942504,4.1558994,1.19563212,3.822537672,4.5982368,4.091507784,5.294398416,3.257800704,2.687445768,2.884711152,1.42221612,2.308141344,2.458157832,2.74160064,1.465812216,3.084786048,1.672162056,4.390368096,1.990590504,2.151296496,5.17864752,3.135942576,1.782293016,1.745133696,2.93670612,2.061860736,0.87024924,6.3124566,2.937535992
"30-Apr-00",2.438072568,3.671840784,3.474379416,3.126936792,3.497861976,2.448655296,8.917624704,4.37997972,3.21018684,7.229638344,2.92683936,3.724286904,3.147430296,3.144651888,3.28258932,3.926124936,2.98759656,3.433075896,3.681823608,4.41124176,3.523542528,3.495248448,2.042913984,3.24146748,2.344693056,2.71854024,3.218604672,3.246927384,3.069332592,3.583013184,3.0330348,3.975431808,3.843379848,1.396589208,2.984646864,3.765464184,3.822577368,2.842197072,3.718713288,3.862793328,2.553642144,3.196555488
"01-May-00",11.066613432,4.283146272,0.94739172,0.931805928,0.973409136,0.109922064,4.994558208,0.166556136,0.6054732,5.330912592,0.054923184,0.072563304,1.084052136,1.887111072,1.059540768,0.0569382,1.05201084,2.903048328,2.00526648,1.145556624,0.018257208,0.015285864,0.039536136,0.04997748,0.039303816,0.05006976,1.000561512,0.025433832,0.926940864,5.537929776,0.9681774,0.05720604,0.01488492,0.010694688,0.016154328,0.05717664,0.05805996,5.628212568,0.059645088,0.0492438,0.048113136,0.018515808
"02-May-00",6.004802952,5.865756504,5.098439448,7.021340136,6.185360664,8.424340008,4.2230934,3.440656536,3.397730472,3.863503224,4.534217472,4.201397544,3.598947648,5.077844376,6.16182732,5.111877672,6.058500048,6.080150136,5.112663744,3.695772528,3.967785,3.8761164,9.1404798,5.811363456,5.806924584,5.809789176,5.52507984,6.001577856,5.537355432,5.024492736,4.877345688,5.092218864,5.00419056,5.726446152,5.722438584,5.094366072,5.006408928,5.310940512,4.898400672,5.824361448,3.3838098,3.898755672
"03-May-00",6.019228224,3.036880368,3.400846848,3.44293176,4.273918392,1.608817584,2.006538216,2.786372952,1.248166416,1.098910152,13.674970152,1.013223672,3.506843448,4.987859136,3.843670968,4.53014016,3.746445888,3.130232328,5.55127572,5.081233968,3.513189912,2.681922744,4.479522936,8.87292552,6.651877632,4.072739472,4.337837568,5.167948728,4.396811832,2.447719392,3.885967968,3.569713008,2.741297016,5.36433864,10.605375768,4.500809304,2.4389094,2.326735128,1.818911424,8.907907248,2.996121696,2.697587376
"04-May-00",1.980193008,1.045259088,0.759969312,1.347449544,1.09882656,0.589457328,2.082039,1.555972152,0.536544,1.92709368,2.028041304,1.841619024,0.539285256,0.406184304,1.102168152,2.584645992,0.701831184,0.57797376,0.566358528,0.579612936,0.397682064,0.79713312,2.78264916,1.047945048,1.036953192,3.367324224,1.908434448,5.41260588,1.870494432,1.153283448,1.239628056,1.139777448,0.715157112,2.518649328,0.831256008,1.707275208,1.138910472,0.72667596,0.433466304,3.961711056,0.778558632,0.745848912
"05-May-00",1.652462832,1.575175344,4.583532576,1.631503512,1.70180136,1.99382508,1.856414448,2.7056526,3.408264048,1.79598588,4.67603124,4.202205768,4.311605568,3.722061744,1.94495148,2.007906864,3.073128456,2.260799832,2.83138884,3.966714984,1.739027376,2.460502992,2.702655312,1.106206752,2.8048296,1.600928304,3.348128208,1.904361072,1.703517072,3.153026472,3.339060912,1.394927496,2.95775736,1.585722864,1.421287896,1.74305124,2.286890376,3.045279624,3.633792768,1.058904384,2.540265792,3.015457032
"06-May-00",4.314497352,6.55269456,6.588742728,4.59345996,4.4947164,6.582271824,8.155682088,7.48677492,6.0874014,7.890730608,5.596457016,5.88995076,7.91999316,7.994075064,6.08779692,6.232752096,9.499369392,6.6031344,6.350873712,6.56534028,6.535123584,6.079327584,4.894637712,6.203047512,4.887684696,5.806056264,4.981707936,4.047096144,5.059414392,6.109292496,4.59087396,6.943166256,6.344707488,4.713989136,5.69823504,7.042789224,5.589238296,5.583636408,5.778432,5.566353312,6.449144136,6.200889576
"07-May-00",0,0.426536376,0.271107528,0.129740256,0.243623592,0.773664336,0.279454392,0.104394552,0.31947492,0.107604888,0.277506312,0.309499584,0.327634608,0.412039656,0.119692248,0.603739104,0.097677744,0.235027032,0.426235056,0.273660552,0,0.39343692,3.076034904,0.462377376,2.530356288,0.540221712,0,0,0,2.821223088,0.082447512,0.427059888,0.817931592,2.739801768,0.555581016,0.816935592,0.414768984,0.334585104,3.033384552,0.559133616,0,0.392804592
"08-May-00",1.771339056,1.786675392,1.296675144,1.984900128,1.315261248,4.041065808,0.545866056,1.856551944,3.699374208,0.450453,1.486745424,3.283001304,1.09984668,1.77637464,5.218625664,2.863832832,3.30659616,3.767510184,3.13841664,1.29546108,2.99216724,3.085598592,3.013000848,8.402290824,4.16396964,7.306845912,4.690047384,1.848204552,4.736840136,0.970150176,4.180933704,2.77923096,3.086891424,3.144489528,2.64214968,7.767333984,1.898326464,1.819705536,1.909180104,8.381423232,9.225219,3.226688496
"09-May-00",0,5.485073808,0,0.966935736,0,1.111899816,3.01642548,7.509331224,1.29570348,3.172631616,10.724143272,4.22115684,21.1851468,8.98346472,0,0.422328384,0,0,4.881019224,8.837561856,1.027213368,1.223829936,0,1.102262904,0,1.128192096,0,0,0.941839368,1.307598264,0,1.085352024,1.91099292,0,1.129830216,1.09109964,11.89251852,2.07110988,1.94165628,0.426544512,0.450349968,1.720881336
"10-May-00",3.969433296,0.715862016,1.504720152,1.90065228,1.070441544,2.419362,0.760320168,1.028664168,3.42576384,0.284270232,2.4237036,0.890732832,0.60137472,1.345335144,1.08473808,2.066264568,0.825424704,1.132785744,1.079212824,0.416532624,6.688811304,1.57255464,4.619901528,1.86623292,8.613322728,3.441312072,1.644798696,3.045863976,1.59381168,1.166971392,0.654205392,1.1416836,1.490631408,5.18667804,1.947649416,1.911891288,1.017427944,3.447143208,1.022098128,1.342978824,1.973233752,2.161568112
"11-May-00",25.498188984,15.66538668,20.342471112,18.09199476,19.266973968,8.30351328,7.506236304,6.20222784,8.27275728,8.971622952,12.07214928,12.6370368,12.711200232,14.854991904,19.302619464,15.053270808,17.60413884,18.71707392,15.01659108,13.516981608,10.031457432,11.865727896,20.819965848,15.710296152,23.124821664,16.73312616,17.543001648,24.344944944,17.90686512,16.228096968,18.88993692,13.677834024,11.89110804,16.691794392,14.2327752,14.610360144,15.449632656,15.0053172,14.905187136,18.419925216,6.85147404,10.8256266
"12-May-00",1.35671424,1.302529968,1.366614456,1.75471704,1.29706872,0.148672656,2.48977644,0,0.130604736,1.352541816,0,0,0.1190994,0.757410312,0.289310376,1.162397328,0.462455976,1.55632764,1.338966072,1.27943928,0.329203608,0.25133448,0.592663488,1.4081118,0.581119272,0.370920984,1.64942568,1.263424872,1.841642088,0.158364,1.52502912,0.330753168,0.373503192,0.416136648,0.393420072,0.33692352,0.16232952,0.156175704,0.109259112,1.6322928,0.30403308,0.235775424
"13-May-00",7.808968296,13.66177224,11.524312008,6.400285008,11.23992348,20.635045056,30.219637872,28.298337936,22.34023332,30.918897624,28.294927608,29.227137576,27.514732368,25.918029792,12.732367512,16.457804208,23.422182072,14.293642056,22.369228368,24.105574608,20.140060896,20.475525864,13.80871296,10.374801624,9.603726624,15.502329816,7.397459496,10.655270568,7.297539,20.220445632,13.531971936,19.114075176,20.444372184,11.24978184,16.048901088,18.444096576,19.70008992,26.148259152,27.081836712,8.504678976,18.611281872,20.499531264
"14-May-00",10.39790868,1.849633104,6.891726504,10.608467112,2.352000648,3.585642456,22.04646492,8.726392512,1.609836648,16.033211232,2.337376008,3.368151072,10.801991712,4.045300848,3.806035632,1.898052864,1.411401624,1.79314344,1.454814624,7.274494176,2.693264376,3.597963456,1.083451416,2.8263672,2.302043088,2.427645744,28.045804032,11.649654864,17.507670888,1.322540928,4.90401828,3.034149888,3.3351456,0.960544656,2.348592096,2.968561656,2.419320528,1.735319496,1.548536544,2.739278208,3.418247928,3.50386404
"15-May-00",12.873912336,16.042645464,16.01979732,14.990153784,15.8606472,14.273848056,9.769387728,12.435991296,15.562675944,8.0613234,12.523469928,12.854304312,11.527845384,15.024420264,16.324038504,16.046216016,16.473411072,15.631306176,15.43070412,11.450340264,15.609001632,12.788633832,14.918739792,13.811532504,13.269544608,16.558549416,17.059566024,13.076700216,15.943845744,14.795474064,15.561949248,15.55198716,14.504128944,14.772069456,19.349284176,15.12283944,14.861374848,13.47655392,13.892189016,16.158907416,14.063047896,13.358857152
"16-May-00",14.444724072,0,0,5.614053,0.54021948,5.855421792,1.523087016,0.45769656,4.637326944,1.555311984,1.418298024,2.213067408,7.668862584,8.02059888,1.515781752,5.2170006,0,0,0,5.003239272,0.997863912,2.165324976,9.795274968,7.203618768,3.531629208,10.216028448,2.645759592,15.267189504,5.749781736,1.6849578,1.032296328,0.938874,4.07667912,10.084778304,11.875092024,15.119286072,3.31942428,2.63365584,3.53778684,7.14084792,2.37640392,3.038373816
"17-May-00",10.026198864,5.908486968,4.843491912,4.781978496,4.47168516,5.89448904,2.004175368,1.416775704,2.767076784,2.51001084,2.887442352,3.183715224,3.06274188,4.836233856,5.458872912,4.598319768,7.841145504,5.419654368,5.19324732,4.700966112,4.534526112,5.853661536,8.002148856,5.517792456,11.7069168,6.444585096,5.673871992,13.209553248,5.339052192,4.07729208,5.60169912,4.96424604,4.58917272,9.502821216,6.688512336,4.8918804,6.196460712,4.596539136,4.369526616,7.475604768,9.977132328,4.152068496
"18-May-00",2.150889336,2.667496032,3.121631736,3.115480536,3.1450746,2.450489592,5.170643088,5.634362688,3.274714704,5.254997856,3.14008392,3.389286168,3.00956976,1.9815756,2.12615652,1.715722728,1.752302352,2.038413216,2.299748544,2.891197272,2.02950936,2.008309896,2.270410368,1.940193048,0.784790664,1.746229104,2.092739232,1.970337504,2.4666642,1.827522216,2.581749024,1.652590344,1.703124576,2.631724128,2.187535632,1.918078968,1.73586684,2.14382064,2.167117416,1.420226448,2.907061104,2.134976328
"19-May-00",0.990943008,0.678884088,1.34452764,1.18520352,1.443219336,0.831650472,5.63507616,12.981641304,1.13983788,4.80723024,1.589437536,1.49707344,3.56213916,3.409144152,1.307229096,1.583004168,1.26026076,1.31677428,3.60662664,3.5672028,1.087187928,1.767474168,1.358563536,1.051080024,1.173589656,0.93182544,1.10722848,0.616195536,1.175028024,1.032290256,1.322152728,0.736152024,1.331568888,1.231984296,2.678849808,0.775247808,1.29747408,1.79184312,2.035207632,1.09353456,11.111079456,1.310166024
"20-May-00",1.70796204,0.390532728,1.081369128,2.014682112,2.265009096,2.489347632,1.90212876,0.3834498,1.490766936,1.630334088,0.693539448,1.49971104,0.346196184,0.97146624,6.349910976,0.935997696,2.197284576,2.291460696,0.342129504,0.369276864,4.2796644,1.432122768,0.842544264,2.263680864,1.112255472,2.262279864,5.586062184,1.529314584,5.661989448,0.978672,2.226893832,4.347051504,2.16536076,2.124349056,7.109486808,1.57184136,2.161394472,1.106020248,1.439595048,1.34747208,3.808786152,4.36943544
"21-May-00",0.102382512,0.14059836,0.1167102,0.157858128,0.107433384,0.017385792,0.624410112,0.604817664,0.075250944,0.27227244,0.348751992,0.230449416,0.306312096,0.07932144,0.045947112,0.227266968,0.018112608,0.083098632,0.124006968,0.388811232,0,0.017903784,0,0.045802824,0.02872656,0.01912116,0.061741728,0.056177736,0.072460992,0.02570808,0.094306536,0,0.053398488,0.0316362,0,0.040697112,0.01857132,0.101711592,0.069881472,0.078755784,0,0.016654824
"22-May-00",0.013873824,0.044553528,0.042906264,0.01768356,0.020380104,0.013350456,0.236228112,0.133150128,0.061784904,0.086362752,0.070287456,0.06646356,0.17901948,0.131288784,0.035911608,0,0.036499584,0.042206208,0.043859952,0.197041584,0.044594856,0.029483328,0.021838824,0,0,0.012009888,0.374718336,0.040436592,0.017392632,0,0.041531688,0,0,0.021202368,0.062913408,0,0,0.0232524,0.018358872,0,0.145337304,0
"23-May-00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"24-May-00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"25-May-00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"26-May-00",0.040506336,0.029319048,0.010075968,0.045110112,0.031581,0,0,0.018031872,0,0,0,0,0.012641976,0.012544176,0,0.01516236,0.030367752,0.258809712,0.014950176,0.013840752,0,0,0,0,0,0,0.017028672,0.031597176,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"27-May-00",8.224332336,6.131501208,6.271458864,6.249104976,5.779387584,3.245237232,2.633566968,1.375681944,1.487043864,2.0829252,5.671662936,2.61930048,5.153648976,6.67825056,6.277095072,4.86883128,6.394311192,6.875975136,6.826299192,5.43131268,2.543934336,2.693788296,5.14658796,6.548744928,8.918982264,4.807812096,7.264632936,7.602846624,7.00778604,7.474793664,6.425984136,3.378808368,2.62843716,4.817481288,4.08827376,6.164393664,5.228789448,7.530474912,4.988835456,5.845747224,3.343065624,3.426407928
"28-May-00",11.640114072,6.843574752,3.855700848,4.675246944,4.3548342,4.867822056,1.943713728,1.657733376,2.966094552,2.863991088,11.800181856,2.753963832,3.582720648,6.669881352,25.7123022,4.837140792,6.578264952,4.633888008,6.752283096,3.557785752,7.667579424,4.799001576,6.280006176,6.500711208,10.048750872,6.334342728,7.17333912,11.674403424,7.157587776,4.59235632,4.113713616,5.373483192,3.957139848,10.951285608,7.124830488,5.245609392,4.211642856,14.53729392,3.58819128,5.270865432,6.7556634,5.935260048
"29-May-00",0,1.185597,1.208428776,0,1.228820256,2.329102464,0.580571328,1.922861688,13.08715296,0.602720136,1.907386248,1.934508744,8.932966944,10.676236152,1.22345808,2.402361096,1.202816784,1.207815624,10.728052128,0.998055432,2.214434088,2.357504544,19.85075856,1.112551608,2.146010568,1.11225924,1.39164984,4.365947136,1.394677704,2.360685648,1.228234728,0.99443544,2.365778808,19.187789448,1.098466704,0.972961392,2.350792584,2.311199064,2.3812818,1.114988112,12.544019232,2.16571944
"30-May-00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"31-May-00",0.45434712,0.446957808,0.426242304,0.495359256,0.576970752,1.729685064,1.214485008,0.890912256,1.970783832,1.377257472,1.122362664,2.446014768,0.755498616,0.532118304,0.36034848,0.345408528,0.366529992,0.419717472,0.606395688,0.837906192,0.201848592,1.68151008,0.159147336,1.360675872,2.428874184,0.147504936,0.309674064,0.398378976,0.487873032,0.351310248,13.198519704,0.106050264,0.204929832,0.131642688,0.060394248,1.57821876,0.111328464,0.376266048,0.229738608,0.238213752,0.071356656,0.270907824
"01-Jun-00",1.20560064,0.424181784,0.9252288,0.5676684,0.612004008,0.274845792,0.712189608,1.637353608,0.367210272,1.05655512,0.43547676,0.37469448,0.816514224,0.765769776,0.481511064,0.506142888,0.9920622,1.13555556,0.492688056,0.972771504,0.231425856,0.275252904,0.342696984,1.516262424,0.395603568,0.765843552,0.441578376,1.22124132,0.493834248,0.960798192,0.65952816,0.28969128,0.492110928,0.347601048,0.798949872,0.484465368,0.47616876,0.340540752,0.274570152,0.554178096,0.170405952,1.08401076
